"path","size_bytes","sha256","language"
"backend/shared/kernel/node_modules/.bin/js-yaml.ps1","813","d5a6132c4b32e855a2c1f239b2d69b389320cbd10f890ee5069fe5f550e52882","ps1"
"backend/shared/kernel/node_modules/.bin/json5","381","6dbbbcf1513aa4adede8edd73bf10cdf666bd2c0ee7fb5b92a9ecc688a278016","unknown"
"backend/shared/kernel/node_modules/.bin/json5.cmd","321","ac1c85ef42fd4756851c82bcced541694345d9e5196f36f25fef83d2cb4409cd","cmd"
"backend/shared/kernel/node_modules/.bin/json5.ps1","789","1928bf0cbc643164307fc9b7529a03657bbf58a74e552c1cd241305c6fafa754","ps1"
"backend/shared/kernel/node_modules/.bin/mime","371","394b93eaaac25f18a20d7cdd80920ecca1fe43c8e5b37501389e644944c6e01f","unknown"
"backend/shared/kernel/node_modules/.bin/mime.cmd","316","cd5ca2f059e780c0a4b1aa9cdd6edc7dc10413d30bf51ad537adbd428e5e7a16","cmd"
"backend/shared/kernel/node_modules/.bin/mime.ps1","769","a43d8b7d57dbbb21f2f98c331970d011177fa1c6be327aa0dbb84c1ad01e9201","ps1"
"backend/shared/kernel/node_modules/.bin/semver","389","77ef070b2790156c37dd77efd5d0cf54fbff85d9c1adabc890948192cd2b2639","unknown"
"backend/shared/kernel/node_modules/.bin/semver.cmd","325","3fa2710c6522669c2253edbd465ccf4c58d0d29e0eff3337d7900cd4e5cec7ac","cmd"
"backend/shared/kernel/node_modules/.bin/semver.ps1","805","1e1355d1aaf2a75275f9d884dbcd2f1c713d4ada1782fe8370bc21db6aedbc31","ps1"
"backend/shared/kernel/node_modules/.bin/ts-jest","377","9ff66859933aeea52b4a752532ae6729a3d767b17bddf6d3788e6e349c670e90","unknown"
"backend/shared/kernel/node_modules/.bin/ts-jest.cmd","319","01b5e24a8b8b19cc3278bb50461cc16a5e37b81b5da70d0e986a2169c1ec7e9d","cmd"
"backend/shared/kernel/node_modules/.bin/ts-jest.ps1","781","7daf9fed19dee18c0e3c75b018403e380652a3b31e3fb134c575affcf3b19be5","ps1"
"backend/shared/kernel/node_modules/.bin/tsc","385","cc893489bc80c0c8bd137c0aa62ece3cf36253cba79fdd4c038dbe735edf9e7c","unknown"
"backend/shared/kernel/node_modules/.bin/tsc.cmd","323","54c7c33889f405746bfaba0fda5e725d4a88b77a708d41806408b4662f88d509","cmd"
"backend/shared/kernel/node_modules/.bin/tsc.ps1","797","9c5b1f7fbbf203efc30622746ea3760b2b438aaf1315d483a9d41b702bba3e7b","ps1"
"backend/shared/kernel/node_modules/.bin/tsserver","395","f80d3acdc6b3b3faa690b11a2a651d19d006638c2c0398cd4dba0549ae83aa09","unknown"
"backend/shared/kernel/node_modules/.bin/tsserver.cmd","328","e4af3fbb25f8cb566fcf0f795f3541370d6616b52c1f76d9856f03f6f930d62a","cmd"
"backend/shared/kernel/node_modules/.bin/tsserver.ps1","817","93b94ebfb5e8a4e9e17915160ef87c798912a058279b7f0f006baed343be706b","ps1"
"backend/shared/kernel/node_modules/.bin/uuid","385","8c3bcbb74002da5bb26127c77dd4c5b85a7c34e3bb2fa64f1fe4aad5b4a15755","unknown"
"backend/shared/kernel/node_modules/.bin/uuid.cmd","323","57d0e01d4703edd482e71e0b6c7cee1a0fec76120256897c4f6f90f035dd61de","cmd"
"backend/shared/kernel/node_modules/.bin/uuid.ps1","797","52f763050d9f6c57106f065f8d46fc09fe606657e16e0821679ca27bb448186b","ps1"
"backend/shared/kernel/node_modules/@colors/colors/index.d.ts","4198","dfe8a70ca219c0867845b95da9a02ef554e2090149a36f9d6fda1e76731adeb3","ts"
"backend/shared/kernel/node_modules/@colors/colors/LICENSE","1235","58597ded729a5e749cc323e2ae6e533a31be3622737b33e0239ba075ca14b515","unknown"
"backend/shared/kernel/node_modules/@colors/colors/package.json","1059","af67d5bc4fac331176780d7da47802a48d9bca01596d571685351b4a03a6b9c1","json"
"backend/shared/kernel/node_modules/@colors/colors/README.md","4484","465eeff5382e8fa0cbef066c84b907d6e12bf9e5c6bff8d7a385d525fb9bed6d","md"
"backend/shared/kernel/node_modules/@colors/colors/safe.d.ts","2640","6e0596a5920dceb880aca5a7733f917a28171f165cd6aeec76bfe67c0332df80","ts"
"backend/shared/kernel/node_modules/@colors/colors/safe.js","248","672cc883942925ce2e36076ccaf2d3caf7deb7c50ffe65601b40de54281cd1c9","js"
"backend/shared/kernel/node_modules/@colors/colors/examples/normal-usage.js","2004","8ebc54e2c345bf1a6084f51aad90035e4e066f9c46fdcc757fd84430602f3fa1","js"
"backend/shared/kernel/node_modules/@colors/colors/examples/safe-string.js","2119","1b991d66781acf3ae02a7cd9ef7e4cd13270a0cda1a57146bc2dae2216036c01","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/colors.js","5868","e0aa28d1cfe746e50b36eadd8b73f7077df3003e07c4f7b3cc5c40e45c597031","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/extendStringPrototype.js","3295","da39555a80daacf5bf56db9228cc5268a5ef2d209706aa8a7fb0c618902037ea","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/index.js","378","0d6cc0473f15530165712354c83e798cfedab5753310f598c8ff79f139fc404e","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/styles.js","2513","d469bf3213acd43f72be593acdacf925f248893e015f13c12a4a365a2076ecf2","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/custom/trap.js","1677","eac886df893bfa10e30e28228350d5a89126a4ba773a3d0e2d74d7b56029751d","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/custom/zalgo.js","2890","124463a7437210cd07269461255ecd45ce8af1ac48c8508857cb07514fa42c03","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/maps/america.js","278","a8747ed6f9fde27c23d8374a87fa6a80898c72c9be80959b405382624c07ffb4","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/maps/rainbow.js","311","85641874e0c1b9304099169479bf89b29b46c7e042c16cacef9b5e4c5f8b9e7f","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/maps/random.js","454","a0461e6327c356e9815e4273c9972ef63c77535e9dda29d7f5a8cf4b1b896ace","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/maps/zebra.js","146","07f31c776e6fed5a0660dbd6d1848c5c0944f0a1e53e4a7813da0b23286750ca","js"
